종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"491010","TIGER 글로벌AI전력인프라액티브","24060","-40","-0.17","24083.55","24100","24180","24020","156402","3767292801","500688600000","0","20810000","Mirae Asset AI Infrastructure 지수(PR)","4302.95","0.00","0.00"
"412770","TIGER 글로벌AI플랫폼액티브","12135","-65","-0.53","12110.28","12170","12280","12045","10887","132448612","88100100000","0","7260000","Indxx Global Metaverse Index (Price Return)","3788.05","-23.28","-0.61"
"394670","TIGER 글로벌리튬&2차전지SOLACTIVE(합성)","11410","-190","-1.64","11503.80","11550","11550","11365","42735","488468552","278404000000","0","24400000","Solactive Global Lithium 지수(PR)","1674.72","0.00","0.00"
"440340","TIGER 글로벌멀티에셋TIF액티브","12520","35","0.28","12534.92","12485","12570","12460","10333","129438015","20032000000","0","1600000","INDXX 멀티에셋인컴 지수(시장가격 지수)","1172.30","0.00","0.00"
"476690","TIGER 글로벌비만치료제TOP2Plus","9875","-205","-2.03","9932.10","10070","10295","9875","36922","366103602","43943750000","0","4450000","Indxx Global Obesity Treatment Top 2 Plus 지수 (시장가격)","2384.57","-3.33","-0.14"
"480310","TIGER 글로벌온디바이스AI","13335","-105","-0.78","13454.89","13525","13525","13315","12206","162844265","38671500000","0","2900000","Mirae Asset Global On-Device AI 지수 (PR)","4590.32","0.00","0.00"
"387270","TIGER 글로벌이노베이션액티브","22045","-355","-1.58","22150.09","22400","22400","22025","2570","56879245","26454000000","0","1200000","NASDAQ 100","24425.09","0.00","0.00"
"276000","TIGER 글로벌자원생산기업(합성 H)","20435","-365","-1.75","20387.04","20470","20475","20290","3940","80394600","17369750000","0","850000","MorningStar Global Upstream Resources Index(PR)","5500.95","-30.37","-0.55"
"394660","TIGER 글로벌자율주행&전기차SOLACTIVE","15040","-205","-1.34","15199.81","15240","15240","15040","23948","361857470","107084800000","0","7120000","Solactive Autonomous & Electric Vehicles 지수(PR)","2038.44","0.00","0.00"
"371450","TIGER 글로벌클라우드컴퓨팅INDXX","10700","100","0.94","10813.73","10705","10750","10695","6566","70428559","20544000000","0","1920000","Indxx Global Cloud Computing Index(PR)","5141.10","0.00","0.00"
"464930","TIGER 글로벌혁신블루칩TOP10","19260","-175","-0.90","19336.06","19320","19425","19045","15395","296903299","130005000000","0","6750000","Mirae Asset Global Innovative Bluechip Top 10 Index(PR)","6517.18","0.00","0.00"
"139320","TIGER 금은선물(H)","20630","-870","-4.05","21020.14","21480","21485","20630","65417","1360503876","59827000000","0","2900000","S&P GSCI Precious Metals Index(TR)","5542.65","0.00","0.00"
"0168K0","TIGER 기술이전바이오액티브","10455","-260","-2.43","10434.88","10430","10515","10345","2345954","24471031047","20910000000","0","2000000","KRX 기술이전 바이오 지수","4833.67","-148.89","-2.99"
"137610","TIGER 농산물선물Enhanced(H)","5430","115","2.16","5422.23","5365","5450","5365","46380","251582846","13032000000","0","2400000","S&P GSCI Agriculture Enhanced Index(ER)","72.70","0.12","0.16"
"182490","TIGER 단기선진하이일드(합성 H)","13620","-25","-0.18","13671.22","13620","13660","13620","595","8104680","8172000000","0","600000","Markit iBoxx USD Liquid High Yield 0-5 year 지수","79.59","0.00","0.00"
"272580","TIGER 단기채권액티브","56410","15","0.03","56411.03","56400","56415","56395","23910","1348580030","758940140000","0","13454000","KIS MSB 6M PLUS 지수","13555.61","0.00","0.00"
"157450","TIGER 단기통안채","111330","35","0.03","111326.86","111300","111330","111300","91347","10169085266","1008093150000","0","9055000","KIS MSB 6M(총수익)","13403.98","1.06","0.01"
"105010","TIGER 라틴35","6720","-10","-0.15","6737.34","6750","6750","6680","7101","47773601","11424000000","0","1700000","BNY Latin America 35 ADR","3158.25","0.00","0.00"
"123320","TIGER 레버리지","89400","-5610","-5.90","89176.10","88635","92750","88150","339176","30427625839","250320000000","0","2800000","코스피 200","862.37","-26.20","-2.95"
"174350","TIGER 로우볼","20300","-360","-1.74","20297.79","20395","20400","20230","7755","157641335","8526000000","0","420000","FnGuide Low Vol 지수","20863.23","-382.92","-1.80"
"329200","TIGER 리츠부동산인프라","4600","-10","-0.22","4606.81","4600","4615","4590","4694048","21601959580","1429680000000","0","310800000","FnGuide 리츠부동산인프라","1870.01","-6.03","-0.32"
"0086C0","TIGER 리츠부동산인프라10채권혼합액티브","10415","40","0.39","10427.83","10345","10430","10345","17648","183521406","16143250000","0","1550000","KEDI 리츠부동산인프라TOP10채권혼합지수 (Price Return)","1005.31","-0.05","0.00"
"0086B0","TIGER 리츠부동산인프라TOP10액티브","10930","5","0.05","10939.58","10880","10935","10875","79341","865890616","92905000000","0","8500000","KEDI 리츠부동산인프라TOP10지수 (Price Return)","864.02","-0.15","-0.02"
"341850","TIGER 리츠부동산인프라채권","5015","-5","-0.10","4999.34","5035","5035","4970","24691","123327940","10030000000","0","2000000","KIS 리츠부동산인프라채권PR 지수","42022.07","-145.64","-0.35"
"0043B0","TIGER 머니마켓액티브","101950","20","0.02","101947.59","101950","101955","101950","102465","10446460749","3583236650000","0","35147000","KIS-미래에셋 MMF지수","118.29","0.00","0.00"
"147970","TIGER 모멘텀","70040","-1460","-2.04","70217.27","69720","71130","69390","2778","195419990","32218400000","0","460000","FnGuide 모멘텀 지수","71951.35","-999.17","-1.37"
"458250","TIGER 미국30년국채스트립액티브(합성 H)","37395","-585","-1.54","37535.45","37390","37485","37280","143268","5354955720","589868730000","0","15774000","ICE BofA Long US Treasury Principal STRIPS Index","407.33","0.00","0.00"
"476550","TIGER 미국30년국채커버드콜액티브(H)","7450","-60","-0.80","7455.38","7455","7465","7437","2952075","21988556261","1077270000000","0","144600000","KEDI 미국채30년 위클리 커버드콜30 지수(Total Return)","1000.36","0.00","0.00"
"0142D0","TIGER 미국AI데이터센터TOP4Plus","9410","-120","-1.26","9494.72","9425","9485","9345","289890","2723642115","67281500000","0","7150000","Akros U.S. AI Data Center TOP4 Plus 지수(PR)","10564.76","0.00","0.00"
"491830","TIGER 미국AI반도체팹리스","14370","-30","-0.21","14416.62","14400","14450","14345","20749","298598640","23710500000","0","1650000","Mirae Asset US AI Fabless 지수(PR)","12553.33","0.00","0.00"
"490090","TIGER 미국AI빅테크10","14470","-170","-1.16","14489.99","14520","14535","14445","489239","7078385686","196068500000","0","13550000","KEDI 미국AI빅테크10 지수(PR)","10158.06","0.00","0.00"
"493810","TIGER 미국AI빅테크10타겟데일리커버드콜","11260","-110","-0.97","11278.50","11300","11300","11245","228863","2578404774","260106000000","0","23100000","KEDI 미국AI빅테크10+15%데일리프리미엄 지수(TR)","9567.00","0.00","0.00"
"0102A0","TIGER 미국AI소프트웨어TOP4Plus","8210","-185","-2.20","8243.15","8250","8250","8160","82562","676821668","90720500000","0","11050000","Akros U.S. AI Software TOP4 Plus 지수 (Price Return)","7707.00","0.00","0.00"
"0123G0","TIGER 미국AI전력SMR","7520","-80","-1.05","7571.44","7570","7595","7510","834643","6304877783","197776000000","0","26300000","Akros U.S. AI Electricity SMR Index 지수(PR)","7465.17","0.00","0.00"
"182480","TIGER 미국MSCI리츠(합성 H)","13120","-105","-0.79","13081.21","13225","13225","12920","10354","135431519","164656000000","0","12550000","MSCI US REIT Index","1376.59","0.00","0.00"
"360750","TIGER 미국S&P500","24655","-210","-0.84","24693.13","24695","24715","24600","15321009","377731962651","14772043250000","0","599150000","S&P 500","6624.70","0.00","0.00"
"448290","TIGER 미국S&P500(H)","15500","-330","-2.08","15509.68","15500","15830","15470","613558","9513059318","435550000000","0","28100000","S&P 500","6624.70","0.00","0.00"
"488500","TIGER 미국S&P500동일가중","12240","-80","-0.65","12245.56","12265","12265","12185","59010","721332429","126684000000","0","10350000","S&P 500 Equal Weight Index(PR)","7811.92","0.00","0.00"
"225040","TIGER 미국S&P500레버리지(합성 H)","51520","-2170","-4.04","51665.54","54010","54010","51380","19868","1024784346","59763200000","0","1160000","S&P 500","6624.70","0.00","0.00"
"429000","TIGER 미국S&P500배당귀족","13450","-180","-1.32","13465.14","13505","13505","13425","82582","1110820422","153330000000","0","11400000","S&P 500 Dividend Aristocrats 지수 (Price Return)","1877.75","0.00","0.00"
"143850","TIGER 미국S&P500선물(H)","67815","-1305","-1.89","67802.55","67785","68045","67735","5381","364948285","98331750000","0","1450000","S&P 500 Futures Index(ER)","535.26","-0.62","-0.12"
"225030","TIGER 미국S&P500선물인버스(H)","2600","65","2.56","2592.97","2590","2600","2580","20596","53343530","5720000000","0","2200000","S&P 500 Futures Total Return Index","1000.26","-0.80","-0.08"
"482730","TIGER 미국S&P500타겟데일리커버드콜","11640","-80","-0.68","11639.59","11640","11660","11600","266965","3105796265","520308000000","0","44700000","S&P500 10% Daily Premium Covered Call Index(TR)","337.26","0.00","0.00"
"133690","TIGER 미국나스닥100","162155","-1900","-1.16","162540.65","162495","162700","161870","921914","149534329353","7976404450000","0","49190000","NASDAQ 100","24425.09","0.00","0.00"
"448300","TIGER 미국나스닥100(H)","19155","-460","-2.35","19189.72","19165","19245","19130","194698","3734172684","293071500000","0","15300000","NASDAQ 100","24425.09","0.00","0.00"
"483240","TIGER 미국나스닥100ETF선물","12315","-160","-1.28","12380.84","12430","12430","12300","2070","25519930","24630000000","0","2000000","KRX 나스닥 100 ETF 선물지수","1985.34","-24.25","-1.21"
"418660","TIGER 미국나스닥100레버리지(합성)","33620","-715","-2.08","33776.34","33815","33820","33490","119941","4034673877","284089000000","0","8450000","NASDAQ 100","24425.09","0.00","0.00"
"435420","TIGER 미국나스닥100채권혼합Fn","13520","-55","-0.41","13498.34","13550","13550","13490","118276","1598793122","299468000000","0","22150000","FnGuide 나스닥100 채권혼합 지수(총수익 지수)","1960.99","-6.74","-0.34"
"441680","TIGER 미국나스닥100커버드콜(합성)","11280","-50","-0.44","11334.80","11330","11330","11270","89874","1014760978","372804000000","0","33050000","Cboe Nasdaq-100 BuyWrite V2 지수 (Total Return)","1227.86","0.00","0.00"
"486290","TIGER 미국나스닥100타겟데일리커버드콜","10315","-115","-1.10","10334.55","10325","10345","10285","1734077","17882858850","1167658000000","0","113200000","NASDAQ 100 Daily Covered Call Target Premium 15% 지수(TR)","392.18","0.00","0.00"
"429010","TIGER 미국나스닥넥스트100","17430","-140","-0.80","17489.27","17505","17505","17430","81","1414385","8715000000","0","500000","Nasdaq Next Generation 100 지수 (Price Return)","1496.41","0.00","0.00"
"203780","TIGER 미국나스닥바이오","30750","-545","-1.74","30890.14","30925","31105","30505","13225","405878017","99015000000","0","3220000","NASDAQ Biotechnology 지수(시장가격지수)","5660.21","0.00","0.00"
"245340","TIGER 미국다우존스30","33775","-380","-1.11","33836.93","33780","33845","33715","12634","426412175","137126500000","0","4060000","Dow Jones Industrial Average","46225.15","0.00","0.00"
"456610","TIGER 미국달러SOFR금리액티브(합성)","64000","735","1.16","64059.30","64075","64210","63800","38006","2432431468","657536000000","0","10274000","Solactive SOFR Daily Total Return Index","1236.11","0.00","0.00"
"329750","TIGER 미국달러단기채권액티브","13970","155","1.12","13951.85","13990","14015","13915","392743","5487235318","473862400000","0","33920000","KIS U.S. TREASURY BOND 0-1Y 지수(총수익)","159.54","0.00","0.00"
"261110","TIGER 미국달러선물레버리지","18590","400","2.20","18651.31","18680","18680","18495","770","14308405","13013000000","0","700000","미국달러선물지수","1676.25","19.44","1.17"
"261120","TIGER 미국달러선물인버스2X","4565","-90","-1.93","4552.56","4535","4580","4535","67791","308968725","31955000000","0","7000000","미국달러선물지수","1676.25","19.44","1.17"
"494840","TIGER 미국방산TOP10","15550","135","0.88","15624.34","15495","15590","15470","360756","5602967543","109627500000","0","7050000","Mirae Asset US Defense Top 10 Index(PR)","2290.22","0.00","0.00"
"458730","TIGER 미국배당다우존스","14545","-45","-0.31","14548.53","14590","14590","14490","1472100","21383042961","3066813250000","0","210850000","Dow Jones U.S. Dividend 100 Price Return Index","6441.73","0.00","0.00"
"0008S0","TIGER 미국배당다우존스타겟데일리커버드콜","10075","-55","-0.54","10073.99","10090","10090","10040","193052","1942143182","189913750000","0","18850000","Dow Jones U.S. Dividend 100 10% Daily Premium Covered Call 지수","281.31","0.00","0.00"
"458750","TIGER 미국배당다우존스타겟커버드콜1호","12870","-80","-0.62","12893.16","12950","12950","12815","19148","246323766","59202000000","0","4600000","DowJones U.S. Dividend 100 3% Premium Covered Call 지수 (TR)","741.88","0.00","0.00"
"458760","TIGER 미국배당다우존스타겟커버드콜2호","11245","-40","-0.35","11250.85","11285","11285","11210","345529","3879978317","745543500000","0","66300000","DowJones U.S. Dividend 100 7% Premium Covered Call 지수 (TR)","608.90","0.00","0.00"
"0015K0","TIGER 미국소비트렌드액티브","7385","-105","-1.40","7411.48","7665","7665","7385","720","5343860","4652550000","0","630000","Mirae Asset US Consumer Trend 지수 (PR)","1774.12","0.00","0.00"
"305080","TIGER 미국채10년선물","13595","65","0.48","13604.33","13625","13630","13545","82414","1119911021","241991000000","0","17800000","S&P 10-Year U.S. Treasury Note Futures(ER)","188.90","0.00","0.00"
"0046A0","TIGER 미국초단기(3개월이하)국채","10395","120","1.17","10404.25","10420","10420","10355","1214726","12622164977","355820850000","0","34230000","ICE 0-3 Month US Treasury Securities 지수","119.43","0.00","0.00"
"465670","TIGER 미국캐시카우100","14610","-115","-0.78","14694.96","14705","14705","14590","2363","34524871","12418500000","0","850000","Global X U.S. Cash Flow Kings 100 Index(PR)","2661.78","0.00","0.00"
"381170","TIGER 미국테크TOP10 INDXX","29105","-310","-1.05","29161.52","29230","29240","29060","2722730","79276808641","3753089750000","0","128950000","Indxx US Tech Top 10 Index","8357.89","0.00","0.00"
"472160","TIGER 미국테크TOP10 INDXX(H)","16510","-380","-2.25","16526.65","16535","16590","16490","642548","10616092658","306260500000","0","18550000","Indxx US Tech Top 10 Index","8357.89","0.00","0.00"
"472170","TIGER 미국테크TOP10채권혼합","13555","-45","-0.33","13543.47","13595","13597","13550","145614","1975269340","322609000000","0","23800000","FnGuide 미국테크TOP10 채권혼합지수","2666.24","-8.80","-0.33"
"474220","TIGER 미국테크TOP10타겟커버드콜","15015","-125","-0.83","15040.79","15085","15085","14990","127434","1914947525","486486000000","0","32400000","Bloomberg U.S. Tech Top10+10% Premium Covered Call Index","8020.42","0.00","0.00"
"458260","TIGER 미국투자등급회사채액티브(H)","47830","-275","-0.57","47830.56","47865","47865","47800","13653","653028685","282962280000","0","5916000","iBoxx USD Liquid Investment Grade Index(Price Return)","96.69","0.00","0.00"
"497570","TIGER 미국필라델피아AI반도체나스닥","16915","-190","-1.11","16931.99","16915","17020","16885","1098786","18606661405","838138250000","0","49550000","PHLX US AI Semiconductor 지수 (PR)","1749.38","0.00","0.00"
"381180","TIGER 미국필라델피아반도체나스닥","30575","-240","-0.78","30668.46","30555","30795","30465","2595185","79426647307","3543642500000","0","115900000","PHLX Semiconductor Sector Index","7795.13","0.00","0.00"
"423920","TIGER 미국필라델피아반도체레버리지(합성)","50195","-935","-1.83","50495.86","50350","50885","50000","53948","2714389741","387505400000","0","7720000","PHLX Semiconductor Sector Index","7795.13","0.00","0.00"
"228810","TIGER 미디어컨텐츠","5240","-125","-2.33","5225.83","5315","5320","5210","269221","1417245134","119472000000","0","22800000","WISE 미디어컨텐츠 지수","2664.41","-69.31","-2.54"
"364970","TIGER 바이오TOP10","8290","-190","-2.24","8300.07","8295","8375","8250","713956","5927203282","287248500000","0","34650000","KRX 바이오 TOP 10 지수","2539.08","-45.66","-1.77"
"091230","TIGER 반도체","109110","-1130","-1.03","108079.89","106805","110115","106290","382511","41456147733","899066400000","0","8240000","KRX 반도체","10760.53","-253.80","-2.30"
"396500","TIGER 반도체TOP10","34555","-615","-1.75","34330.20","33950","35095","33935","21502007","739773299408","8536812750000","0","247050000","FnGuide 반도체TOP10 지수","8874.10","-225.31","-2.48"
"488080","TIGER 반도체TOP10레버리지","46030","-2205","-4.57","46024.05","44890","48015","44820","6515514","300942574935","1417724000000","0","30800000","FnGuide 반도체TOP10 지수","8862.76","-236.65","-2.60"
"211560","TIGER 배당성장","36085","-815","-2.21","36249.38","36175","36595","36025","13324","482813593","92016750000","0","2550000","코스피 배당성장 50","7231.86","-145.02","-1.97"
"472150","TIGER 배당커버드콜액티브","18260","-480","-2.56","18229.30","18180","18620","18110","5554730","101431326626","773128400000","0","42340000","코스피 200 커버드콜 5% OTM","569.30","-8.79","-1.52"
"138520","TIGER 삼성그룹","25990","-560","-2.11","25989.45","25780","26410","25635","68924","1792583464","93564000000","0","3600000","MKF SAMs FW","30361.85","-856.33","-2.74"
"157490","TIGER 소프트웨어","9080","-320","-3.40","9065.92","9115","9135","9040","205108","1862535415","112228800000","0","12360000","FnGuide 소프트웨어 지수","4680.79","-166.18","-3.43"
"0000D0","TIGER 엔비디아미국채커버드콜밸런스(합성)","9930","-25","-0.25","9982.17","9955","9970","9900","28376","282253840","61566000000","0","6200000","KEDI 엔비디아미국채30년타겟커버드콜혼합지수(TR)","1074.23","0.00","0.00"
"228800","TIGER 여행레저","3300","-40","-1.20","3306.06","3315","3350","3275","246871","819958061","84249000000","0","25530000","WISE 여행레저 지수","1638.87","-26.44","-1.59"
"227570","TIGER 우량가치","19905","-165","-0.82","19976.50","19890","20065","19830","916","18256319","7762950000","0","390000","FnGuide 퀄리티밸류 지수","40203.87","-271.58","-0.67"
"438330","TIGER 우량회사채액티브","115105","-365","-0.32","115244.87","115065","115185","115065","13863","1595994757","697651405000","0","6061000","KIS 투자등급회사채 지수(총수익)","135.36","0.00","0.00"
"261140","TIGER 우선주","24380","-670","-2.67","24368.39","24455","24655","24220","32487","792416194","40470800000","0","1660000","코스피 우선주 지수","5738.38","-174.55","-2.95"
"130680","TIGER 원유선물Enhanced(H)","6545","340","5.48","6514.96","6660","6695","6475","951417","6263127236","30434250000","0","4650000","S&P GSCI Crude Oil Enhanced Index ER","794.56","7.67","0.97"
"217770","TIGER 원유선물인버스(H)","1521","-66","-4.16","1520.63","1498","1532","1478","3726426","5577016323","18099900000","0","11900000","S&P GSCI Crude Oil Index ER","221.55","2.05","0.93"
"195930","TIGER 유로스탁스50(합성 H)","20500","-565","-2.68","20875.02","20935","20935","20470","11547","238141486","34850000000","0","1700000","EURO STOXX 50 Index","5736.85","0.00","0.00"
"225050","TIGER 유로스탁스레버리지(합성 H)","13200","-815","-5.82","13667.76","13930","13930","13100","3888","51646995","3960000000","0","300000","EURO STOXX 50 Index","5736.85","0.00","0.00"
"245350","TIGER 유로스탁스배당30","18740","85","0.46","18675.83","18640","18840","18640","1054","19759493","29984000000","0","1600000","Euro STOXX Select Dividend 30","2203.39","0.00","0.00"
"091220","TIGER 은행","16125","65","0.40","16093.36","15630","16260","15630","62184","996717841","21607500000","0","1340000","KRX 은행","1576.92","2.90","0.18"
"466940","TIGER 은행고배당플러스TOP10","25790","-140","-0.54","25761.70","25180","26045","25180","570371","14612360890","1001941500000","0","38850000","FnGuide 은행고배당플러스TOP10 지수(시장가격 지수)","2366.06","-9.69","-0.41"
"307510","TIGER 의료기기","19675","-375","-1.87","19697.90","19670","19880","19580","4646","91572170","6886250000","0","350000","FnGuide 의료기기 지수","2035.27","-45.41","-2.18"
"225060","TIGER 이머징마켓MSCI레버리지(합성 H)","12960","-705","-5.16","12927.00","13310","13315","12855","476","6241435","13737600000","0","1060000","MSCI EM Index","1479.30","-38.15","-2.51"
"453870","TIGER 인도니프티50","12505","-295","-2.30","12523.14","12790","12790","12330","133927","1682919464","368897500000","0","29500000","Nifty 50 Index","23777.80","0.00","0.00"
"236350","TIGER 인도니프티50레버리지(합성)","33685","-1310","-3.74","33582.02","35195","35195","33460","1947","66167600","22232100000","0","660000","Nifty 50 Index","23777.80","0.00","0.00"
"479730","TIGER 인도빌리언컨슈머","9995","-140","-1.38","9935.05","10105","10155","9995","25811","259162882","107446250000","0","10750000","Mirae Asset India Billion Consumer 지수(PR)","4037.18","0.00","0.00"
"123310","TIGER 인버스","1798","52","2.98","1799.72","1800","1808","1767","5098343","9151568586","56996600000","0","31700000","코스피 200 선물지수","4241.83","-133.11","-3.04"
"365000","TIGER 인터넷TOP10","4935","-75","-1.50","4956.19","4930","4990","4925","168399","834577361","56505750000","0","11450000","KRX 인터넷 TOP 10 지수","1240.36","-20.88","-1.66"
"195920","TIGER 일본TOPIX(합성 H)","30895","-635","-2.01","30960.81","31370","31370","30895","255","7921800","15447500000","0","500000","TOPIX","3609.40","-108.01","-2.91"
"241180","TIGER 일본니케이225","30150","-660","-2.14","30088.39","30695","30695","29995","45140","1365727328","405216000000","0","13440000","Nikkei 225","53372.53","-1866.87","-3.38"
"465660","TIGER 일본반도체FACTSET","20680","-615","-2.89","20985.80","21400","21490","20680","6453","137186810","21714000000","0","1050000","FactSet Japan Semiconductor Index(PR)","6295.11","-179.42","-2.77"
"292560","TIGER 일본엔선물","8670","15","0.17","8709.73","8665","8740","8665","57643","500608796","49419000000","0","5700000","엔선물지수","483.84","1.59","0.33"
"494670","TIGER 조선TOP10","29045","-705","-2.37","28956.94","29130","29460","28920","654181","19047556457","926535500000","0","31900000","iSelect 조선TOP10 Index(PR)","4462.03","-122.75","-2.68"
"451540","TIGER 종합채권(AA-이상)액티브","54410","-260","-0.48","54414.17","54360","54455","54360","8089","440181645","1018990480000","0","18728000","KIS 종합채권 AA-이상 총수익 지수(Total return Index)","118.21","0.00","0.00"
"150460","TIGER 중국소비테마","7400","-160","-2.12","7436.73","7465","7490","7400","25557","189801970","66600000000","0","9000000","FnGuide 중국내수테마 지수","3808.04","-69.99","-1.80"
"302190","TIGER 중장기국채","50760","-270","-0.53","50811.10","50790","50820","50750","11704","594315110","297453600000","0","5860000","KIS 국채 3-10년 지수(시장가격지수)","10246.49","-42.11","-0.41"
"157500","TIGER 증권","18510","-745","-3.87","18489.44","18600","18740","18425","2100511","38999402424","406109400000","0","21940000","FnGuide 증권 지수","9101.55","-367.27","-3.88"
"307520","TIGER 지주회사","20510","-310","-1.49","20529.58","20505","20785","20300","479635","9849917915","376358500000","0","18350000","FnGuide 지주회사 지수","3032.23","-40.12","-1.31"
"0067Y0","TIGER 차이나AI소프트웨어","13235","-365","-2.68","13108.93","13590","13590","13050","25643","340440048","21176000000","0","1600000","Mirae Asset China AI Software 지수 (Price Return, HKD)","1065.55","0.00","0.00"
"192090","TIGER 차이나CSI300","13130","-45","-0.34","13146.71","13155","13215","13060","95668","1256842965","158216500000","0","12050000","CSI 300 Index","0.00","-4658.33","-100.00"
"204480","TIGER 차이나CSI300레버리지(합성)","29035","-160","-0.55","29372.28","29565","30000","28800","5336","155955752","116720700000","0","4020000","CSI 300 Index","0.00","-4658.33","-100.00"
"217780","TIGER 차이나CSI300인버스(합성)","5300","35","0.66","5386.13","5325","5325","5300","45","239395","8215000000","0","1550000","CSI 300 Index","0.00","-4658.33","-100.00"
"245360","TIGER 차이나HSCEI","13615","-55","-0.40","13694.87","13585","13890","13545","63935","873635650","39483500000","0","2900000","Hang Seng China H","8698.82","-73.82","-0.84"
"414780","TIGER 차이나과창판STAR50(합성)","11950","-145","-1.20","12043.12","12170","12170","11900","98599","1183234920","196577500000","0","16450000","STAR 50 Index(Price Return)","1339.37","-33.21","-2.42"
"0067V0","TIGER 차이나글로벌리더스TOP3+","11355","20","0.18","11631.51","11330","11450","11195","16058","181327783","55639500000","0","4900000","Solactive-KEDI 차이나글로벌리더스TOP3플러스 지수 (Price Return, CNH)","2418.42","0.00","0.00"
"371470","TIGER 차이나바이오테크SOLACTIVE","8320","-140","-1.65","8459.55","8455","8455","8315","30839","259275825","59238400000","0","7120000","Solactive China Biotech Index(PR)","1673.95","0.00","0.00"
"396520","TIGER 차이나반도체FACTSET","10660","-150","-1.39","10671.10","10725","10790","10600","112621","1202818090","211494400000","0","19840000","FactSet China Semiconductor 지수(PR)","239.92","0.00","0.00"
"371460","TIGER 차이나전기차SOLACTIVE","13220","-30","-0.23","13233.22","13250","13455","13175","748413","9932013222","1315654400000","0","99520000","Solactive China Electric Vehicle and Battery Index(PR)","2536.94","0.00","0.00"
"456680","TIGER 차이나전기차레버리지(합성)","10610","20","0.19","10588.23","10305","10910","10305","8478","89715958","65251500000","0","6150000","Solactive China Electric Vehicle and Battery Index(PR)","2536.94","0.00","0.00"
"0133E0","TIGER 차이나증권","9000","-70","-0.77","9033.52","9065","9080","8810","44839","403900567","13500000000","0","1500000","Solactive China Securities Index (Price Return)","2319.96","0.00","0.00"
"396510","TIGER 차이나클린에너지SOLACTIVE","9390","-70","-0.74","9582.11","9460","9730","9340","17482","165702535","21784800000","0","2320000","Solactive China Clean Energy 지수(PR)","2299.69","0.00","0.00"
"0047A0","TIGER 차이나테크TOP10","11835","50","0.42","11829.56","11700","11935","11620","270501","3199077514","243801000000","0","20600000","Mirae Asset China Tech Top 10 지수 (Price Return)","3724.73","0.00","0.00"
"117690","TIGER 차이나항셍30","21850","-175","-0.79","22026.54","21920","22450","21825","3164","69457485","13110000000","0","600000","Hang Seng China (Hong Kong-listed) 30 Index","9166.78","-173.62","-1.86"
"371160","TIGER 차이나항셍테크","8245","-90","-1.08","8251.88","8230","8320","8175","942060","7752159384","907362250000","0","110050000","Hang Seng TECH Index","5003.02","-105.28","-2.06"
"438320","TIGER 차이나항셍테크레버리지(합성 H)","6640","-260","-3.77","6614.81","6635","6810","6495","60666","400580218","29083200000","0","4380000","Hang Seng TECH Index","5003.02","-105.28","-2.06"
"0053L0","TIGER 차이나휴머노이드로봇","12500","-155","-1.22","12501.87","12620","12625","12435","630907","7902137385","387500000000","0","31000000","Mirae Asset China Humanoid Robot 지수(PR)","2948.89","0.00","0.00"
"0117V0","TIGER 코리아AI전력기기TOP3플러스","18160","180","1.00","18123.01","17560","18545","17475","2844216","51360673870","608360000000","0","33500000","KEDI 코리아AI전력기기TOP3플러스 지수","26518.35","197.04","0.75"
"292150","TIGER 코리아TOP10","31395","-700","-2.18","31217.25","30990","31795","30990","2411168","75422443830","2379741000000","0","75800000","FnGuide TOP10 지수","11020.91","-319.82","-2.82"
"0052D0","TIGER 코리아배당다우존스","16055","-285","-1.74","16112.40","16035","16260","16000","476435","7698529720","492085750000","0","30650000","Dow Jones Korea Dividend 30 지수 (Price Return)","2207.03","0.00","0.00"
"0104P0","TIGER 코리아배당다우존스위클리커버드콜","12000","-115","-0.95","11984.86","11955","12080","11865","23100","277103390","39600000000","0","3300000","KRX 다우존스 코리아 배당 30 타겟 7% 위클리 커버드콜 지수","2862.93","-30.84","-1.07"
"496080","TIGER 코리아밸류업","25800","-695","-2.62","25795.98","25630","26280","25610","450035","11633133680","424410000000","0","16450000","코리아 밸류업 지수","2613.41","-75.26","-2.80"
"0091P0","TIGER 코리아원자력","22510","60","0.27","22509.06","22095","22865","22000","8114717","183241025229","703437500000","0","31250000","iSelect 코리아 원자력 지수 (Price Return)","4914.54","7.49","0.15"
"471780","TIGER 코리아테크액티브","25765","-495","-1.88","25897.21","25275","26320","25275","213135","5510124297","63897200000","0","2480000","KRX 정보기술","4022.01","-80.93","-1.97"
"0148J0","TIGER 코리아휴머노이드로봇산업","12530","-270","-2.11","12517.51","12500","12715","12425","1685574","21147718645","586404000000","0","46800000","KEDI 코리아 휴머노이드로봇산업 지수 (PR)","8178.21","-207.27","-2.47"
"232080","TIGER 코스닥150","20215","-435","-2.11","20274.82","20120","20450","20090","2935139","59500057877","2212329600000","0","109440000","코스닥 150","1991.55","-40.31","-1.98"
"233160","TIGER 코스닥150 레버리지","18725","-770","-3.95","18703.66","18500","19160","18500","940851","17731572755","286492500000","0","15300000","코스닥 150","1991.55","-40.31","-1.98"
"261060","TIGER 코스닥150IT","26225","0","0.00","26239.16","25520","26570","25520","87453","2288999966","43009000000","0","1640000","코스닥 150 정보기술","1346.26","-6.77","-0.50"
